item_id,source,topic_raw,category,caption,article_lead,caption_len_tokens
996207,guardian,money,business_economy,Home Honiton DevonIts venerable vintage is part of the charm but recent years have taken their toll and a modernising hand is needed inside and out Once part of an estate this 179500 cottage is on the market as a privately owned home for the first time since it was built in the 17th century An inglenook fireplace and a large garden bordered by a stream are among the plus points The downsides are that the second bedroom leads off the first and the bathroom is off the kitchenChesterton Humberts 01404 42456,"Home Great Barton, Suffolk It’s called the Old Forge, but this property has been many things, from engine house to artist’s store, in its long history. Planners now envisage it becoming a three-bedroom cottage and, despite its antiquity, there is no listing to curb your vision. Planning permission was granted in 2013. For 195,000 you will get a derelict shell on a decent plot of land in Great Barton’s prized park. As the agents say, it needs some TLC and owners with imagination. Bedfords , 01284 769999 Photograph: Bedfords Home Narbeth, Pembrokeshire From a distance it’s a perfect white manor house set in 1.5 acres of woodland. Closer up you’ll see why five bedrooms and four receptions are going for 295,000. Most of the rooms need reflooring and replastering, and the outside needs a thorough whitewash. Cadw, the Welsh government's historic environment service, will be keeping a close eye on any improvements on account of a Grade II listing, but 150,000 or so later you will preside over a glorious country seat on the outskirts of the town. West Wales Properties , 01834 860900 Photograph: West Wales Properties Home Honiton, Devon Its venerable vintage is part of the charm, but recent years have taken their toll and a modernising hand is needed inside and out. Once part of an estate, this 179,500 cottage is on the market as a privately owned home for the first time since it was built in the 17th century. An inglenook fireplace and a large garden bordered by a stream are among the plus points. The downsides are that the second bedroom leads off the first and the bathroom is off the kitchen. Chesterton Humberts , 01404 42456 Photograph: Chesterton Humberts Home Wallingwells, Nottinghamshire This four-bedroom mid-terraced house formed part of Wallingwells Hall and has a stately gothic facade on its eastern side plus numerous period features within, including an elegant glass atrium, full-length sash windows, original plasterwork and fireplaces. The auctioneers have set a reserve price of 100,000 to 120,000. It’s down three-quarters of a mile of unmade track in rustic seclusion, but Worksop is only six miles away. For auction on 25 March. Auction House , 01427 616 436 Photograph: Auction House Away Montefiore dell Aso, Marche, Italy You can glimpse the Adriatric from this four-bedroom, €175,000 ( 144,000) house high on a hillside, and you could attempt to earn a living from the 300 olive trees on its nine acres of land. Once you’ve fully renovated the derelict interior, it will be a glorious perch 2.5 miles from sandy beaches and 22 miles from skiing facilities in the Sibillini mountains. The towns of Padaso and Grottamare are within easy reach. Casa Travella , 01322 660 988 Photograph: Casa Travella",92
605810,guardian,business,business_economy,British Airways staff in Terminal 5,"British Airways cabin crew voted this week to strike over staffing levels on flights. Here, one crew member, who asked to remain anonymous, explains the reasons why. I was so proud to work for British Airways when I joined 13 years ago. It was an excellent airline. It is only in the last three years that everything has gone downhill. I am not proud to work for it any more. Flights are taking off and landing, and everyone is being fed. When those doors shut and we are stuck in a metal tube with 300 people, the company knows we will always do whatever it takes to get the job done. If we don't, it is only we who suffer. But staffing levels are down to the bone – on long-haul flights, crew have been cut from 16 to 14. We are at the receiving end of more abuse because passengers can't understand why the in-flight service is slower. We have had a lot more passengers saying, I don't know how you do it, because it is noticeable just how much we are having to do. I try to avoid working in business class now because one crew member has been cut there so it is now the slowest service. But the airline needs those business class passengers. We used to serve up the hot meal and drink in two-and-a-half hours. Now it is taking three-and-a-half. It is worse when something goes wrong. We have numerous problems with our in-flight entertainment system. When it works, it's superb. But it keeps breaking down and takes time to get fixed. I'm not happy about striking for 12 days over Christmas. I hope people realise we are not doing this for the sake of it. None of us are over the moon about the timing but we have been forced into it. The union suggested cost-cutting measures and this dispute could have been settled months ago but BA dragged its heels. It's not just a case of fighting for one or two crew members who have been taken off flights – we are fighting for all our terms and conditions, our livelihoods. I don't have any respect for BA chief executive Willie Walsh whatsoever. It is said average cabin-crew wages are 35,000 but my basic pay is still only 14,000. On top of that, when I am on duty, I get allowances for breakfast, lunch and supper. These depend on which country you work in – you don't get much in India. About 10% of my total salary is extra payment for working long hours – 15 or 16-hour days. Take 1,000 BA crew together and their average wage would be 25-28,000. I know people who work for Iberia, Lufthansa and KLM and they get paid more and get more days off. The claim that we are paid twice what Virgin staff receive is not accurate. They receive food allowances in cash. When you take these into account, they earn almost as much as we do. It is very demoralising. On my last flight, we",6
1208543,guardian,money,business_economy,You might not be able to splash out on a sports car despite the changes to pensions,"Hello and welcome to this week's Money Talks – a round-up of the week's biggest stories and some things you may have missed Money news New rules from the incoming Financial Conduct Authority, promise to make life difficult for many payday lenders. Photograph: David Levene for the Guardian • Half of all payday lenders could be 'taken out of the market' • Instant repayments to friends and colleagues – by mobile phone • Average billionaire: married, worth 1.79bn, and never spends less than 10m on a property • Pensioners offered top-ups in extra state pensions up to 25 • The worst excuses for not paying the minimum wage • Regulation of UK estate agents handed over to Powys county council • 118 118 fined for lack of clarity over pricing Consumer champions Aims Review has ignored the regulator's warning not to extract money from new customers through sales calls. Photograph: /E.M. Welch/Rex • Aims Review: the PPI 'refund' cold call that leaves you out of pocket • It was no accident that the RAC left me stranded on a motorway Feature Camilla Goddard began beekeeping as a hobby. Photograph: Julian Love How do I become ... a beekeeper In the spotlight You might not be able to splash out on a sports car, despite the changes to pensions. Photograph: Alamy With a whole range of new rules on pensions already in force, and more to come in April 2015, it has never been more important to take advice on your retirement options . But where can you turn? Harriet Meyer looks at your options Money deals • The Santander 123 current account offers 1% to 3% cashback on selected household bills and up to 3% interest on your balance with just a 2 a month fee • If you still haven't used all of this year's cash Isa allowance the Halifax Isa Saver Online offers easy access and 1.55% interest including a 1.30% 12 month fixed bonus. Plus, cash Isa transfers benefit from their Isa promise meaning you'll be paid interest while your funds are being transferred.",17
477596,guardian,business,business_economy,Swiss police try to arrest the activists,"Activists from the women's rights organisation Femen march towards the annual meeting of the World Economic Forum in Davos Photograph: Miro Kuzmanovic/Reuters Security and police look on as a Femen activist protests with slogans written on her body, including 'poor for being women' Photograph: Jean-christophe Bott/EPA Activists chant to onlookers outside the forum Photograph: Miro Kuzmanovic/Reuters An activist holds a red flare outside the WEF meeting Photograph: Denis Balibouse/Reuters The activists tried to get into the congress centre to disrupt the meeting Photograph: Anja Niedringhaus/AP Femen members are silhouetted outside the congress centre Photograph: Anja Niedringhaus/AP An activist from the Ukrainian feminist group is taken away by police after the protest Photograph: Johannes Eisele/AFP/Getty Images Activists shout slogans, blow whistles and light flares during the protest Photograph: Anja Niedringhaus/AP Swiss police try to arrest the activists Photograph: Anja Niedringhaus/AP Police arrest a protester at the entrance to the congress centre Photograph: Laurent Gillieron/AP",7
922717,guardian,money,business_economy,Plan budget and get expert advice before tackling a home improvement job,"The nights may be drawing in but up and down the country it’s the time of year when many families start sketching their plans to transform their home – from small projects such as replacing windows and doors, through to conservatories, loft conversions and large-scale extensions. But before you start knocking through walls, or chucking out chimneys, follow our guide to making home improvement a success – and how much you should pay. Do you need help? The first question to ask is, do you need professional help? Not because, in the middle of your building project, you may end up questioning your sanity – but because failing to involve the appropriate professionals from the outset could cost both time and money. An architect or a planning specialist can help you get planning permission when you would otherwise struggle, and a structural engineer will ensure you don’t damage your building. The Architects Registration Board has a searchable database of 34,000 professionals around the country at arb.org.uk . The Royal Institute of British Architects (which, unlike ARB, is not compulsory for architects) also has a “find an architect” service at architecture.com . Try istructe.org to find a structural engineer. You may also be legally obliged to hire a party wall surveyor if your building work affects a shared wall or is within six metres of your neighbour’s foundations. Do you need permission? If your project can be designed to fall within your permitted development rights, no planning application should be required. However, you do not have standard permitted development rights if you live in a conservation area, listed building or a flat. If you’re a leaseholder, you’ll also need to check whether your lease allows you to carry out the proposed works without permission from your freeholder. New windows Don’t get dazed by new glazing ... use a registered window fitter. Photograph: Reuters Permitted developments rights: Any works to enlarge, alter or improve a house must be sympathetic to the existing building . This means the materials you use should be of a similar appearance to those already visible from the outside of your home, but they do not need to be exactly the same. To protect your neighbours’ privacy, there are strict rules governing upstairs windows on the side of a house. Also, when you replace the glass, you must ensure the glazing complies with building regulations on thermal performance and safety, such as air supply, means of escape and ventilation. Tradesman’s top tip: Use a registered window fitter (such as a member of Fensa, BM Trada, Certass, Certsure and Stroma) who can self-certify their work without involving local authority building control, says DHV Architects. Budget: Billy Heyman, MD of BTL Property Ltd, a south-west London building company, quotes 360 a square metre for PVC windows and at least 840 a square metre for a hardwood sash or casement window, plus 240 labour to fit each window. However, Shane Derry, from Harrogate-based builders Derry Construction says it costs just 100 to 120 to fit a window in north Yorkshire. Painting and decorating",12
1247525,guardian,business,business_economy,Harriett Baldwin seen here with her Treasury colleagues on budget day has backed the voluntary charter,"Several major UK banks including HSBC, Barclays, Royal Bank of Scotland and Lloyds Banking Group along with the Lloyd’s of London insurance market have signed up to a new voluntary charter aimed at getting more women into senior roles in the finance industry. Harriett Baldwin, the economic secretary to the Treasury, hailed the charter as evidence that the voluntary approach was working, and said if this momentum continued it would rule out the need for more prescriptive measures from the government. The insurer Legal General, Virgin Money, fund manager Columbia Threadneedle Investments and Capital Credit Union also signed up to the Treasury-backed employer charter on the day of its launch. Related: Virgin chief on the money for battle over gender pay gap The charter contains a set of voluntary proposals designed to improve companies’ gender balance following recommendations by Jayne-Anne Gadhia , the chief executive of Virgin Money. Gadhia launched her government-sponsored review to a room packed with female City executives at the Bank of England on Tuesday. The four pledges are that companies: • Appoint an executive responsible for gender, diversity and inclusion. • Set internal targets for gender diversity in senior management. • Publish gender statistics annually on their website. • Link the pay of senior executives to delivery against these targets. Gadhia rejected the idea of quotas, arguing that a one-size-fits-all approach would not work well in financial services, and left it up to individual firms to work out the practicalities of linking bonuses to progress on gender equality, and to whom this should apply. One of the Bank of England’s deputy governors, Andrew Bailey, who has been appointed chief executive of the Financial Conduct Authority , said at the report’s launch: “There is some virtue in winning them [companies] over rather than forcing them.” Related: HSBC sets gender parity target for senior UK roles Jane Amphlett, a partner at employment law firm Howard Kennedy, said: “Since the banks will be setting their own targets, it seems likely that they will set achievable targets, and that board bonuses will not be substantially affected. The real value in the package of measures proposed will be that it focuses attention in an organisation on improving gender balance by, for example, making an individual executive responsible for this and by the required public reporting.” Baldwin said financial services was the most highly paid sector, but also had the highest gender pay gap, at 39.5%, compared with 19.2% across the economy. This means that for every pound earned by a man in the Square Mile, a woman earns just over 60p. Harriett Baldwin, seen here with her Treasury colleagues on budget day, has backed the voluntary charter. Photograph: Hannah McKay/PA Aside from the moral case, a compelling economic and business case could be made for closing the gender gap in the finance industry, she and Gadhia argued. Gadhia quoted findings from Credit Suisse that the average return on equity of companies with at least one woman on the board between 2006-12 was 16% compared with 12% for firms without female board representation. Her",16
871230,guardian,business,business_economy,Sir Mervyn King in 2009 the year the Bank of England lowered its base rate to 05,"They were grim days which called for tough action: President Obama had just signed an $800bn economic stimulus package into law, Wall Street had sunk to its lowest level in 12 years and America's carmakers had just asked for a total of $39bn to prevent them going bankrupt. Japan had just recorded GDP falling at a shocking 12.7% as demand for cars and electronics dried up and Britain was plunging into recession. It was against that backdrop that the Bank of England's monetary policy committee (MPC) decided on aggressive action. They slashed interest rates to a record low of 0.5% and decided to print money, using 75bn worth of quantitative easing (QE) in an attempt to head off a damaging slump. Few considered then that the economy would still be in the intensive care ward years later, with 375bn of QE pumped into the economy, the same low interest rates and no real signs of growth. On 7 March 2009, It is four years since the introduction of the ultra-low interest rate strategy was introduced – and Britain's economy remains stuck in first gear. Senior figures at the Bank of England are unlikely to mark the anniversary with any kind of celebration. Instead, their search for more effective ways to make cheap money available for first-time homebuyers and small- and medium-sized companies will continue. Members of the central bank's monetary policy committee, concerned that growth remains fragile and slow enough for output to stall or go into reverse, are expected to use their third meeting this year – the 45th since the financial crisis began – to inject another 25bn of fresh funds into the system using QE. Plans to adopt more exotic schemes may be announced this year or next. But, in the meantime, QE is the chosen method of governor Sir Mervyn King and, according to deputy governor Paul Tucker, all nine MPC members. King voted for another 25bn of QE at the last MPC meeting, along with two other committee members, and is expected to maintain his stance . Economist and former MPC member David Blanchflower believes they will go further and vote for 50bn. Blanchflower points out that unemployment remains stubbornly high and, without some dramatic fall, he believes there will be lasting damage to the skills base of the economy. Chris Williamson, chief economist at financial data provider Markit, believes the decision is more finely balanced after some signals that the wheels of the economy might be beginning to get some traction. Analysts at Capital Economics reckon encouraging data has probably tipped the balance in favour of the status quo . Interest rates since 1979 The low interest rate strategy, often used to encourage a higher level of borrowing in times of recession, has failed in its task, according to figures out this week. The Bank of England's own lending data showed a 2.7bn contraction in the value of loans to businesses and mortgage buyers in the final three months of 2012. State-owned banks Royal Bank of Scotland and Lloyds were chiefly to blame after they more",17
748310,guardian,business,business_economy,Darby will leave the group with a year s salary,"All Bar One and Harvester owner Mitchells Butlers has called time on its chief executive, Alistair Darby, after a washout summer forced the pub and restaurant group to issue a profits warning. Darby will leave the group this weekend with a year’s salary of 543,500 as a payout, but is unlikely to receive an annual bonus with performance targets not expected to be achieved. He will be replaced by Phil Urban, who joined as chief operating officer in January from Grosvenor Casinos and previously ran Whitbread’s pub restaurants division. His salary will be 510,000. Darby will leave the group with a year’s salary. Photograph: Mitchells Butlers/PA Mitchells said like-for-like sales were up 1% in the 50 weeks to 12 September, although they fell 0.7% in the final seven weeks. “The UK eating and drinking out market has been subdued in the summer, leading to a slight slowdown in the rate of sales growth, exacerbated by the wet weather,” the Birmingham-based group said. Results for the year to 26 September were expected to show growth on last year “although, on the basis of this recent trading, to be at the bottom end of the range of current market expectations”. Shares fell 3%. Despite the slow market, the company said it was “confident in our ability to meet the challenges of high consumer expectations and forthcoming cost pressures”. Food like-for-like sales were up by 2.1% in the 50-week period, though down by 0.2% over the summer. Drink sales were 1.4% lower in the most recent seven weeks. Darby leaves on Saturday after three years in the role. His tenure has been challenging, with profits last year falling 13.4% to 123m. Chairman Bob Ivell said: “The non-executive directors have considered the issue of the leadership of M B very carefully and are delighted to announce Phil’s appointment. “The board recognises the significant contribution made by Alistair as chief executive over the past three years, is grateful to him for bringing the business to a stronger position, and wishes him well in the future.” Mitchells operates around 1,700 restaurants and pubs in the UK under brands also including Toby Carvery, Oak Tree Pubs, Browns and O’Neill’s. It employs more than 43,000 people.",10
468526,guardian,business,business_economy,Christmas figures suggest the craze for adult colouring books remains in full swing,"WH Smith’s profits are growing faster than expected after the craze for adult colouring books helped increase sales at the chain’s high street stores over Christmas for the first time in more than 12 years. The company’s shares rose 6% to 16.84 and were the top gainers in the FTSE 350 list of leading companies as it revealed sales at high street stores open a year or more rose 2% in the five weeks to 16 January. Strong sales of stationery, greetings cards and books helped lift sales across the group, including at established shops at hospitals, airports and at other travel hubs, as they rose 2% for the 20 weeks to 16 January. Over the 20-week period, sales rose 5% at established shops at airports and other travel centres, while high street sales were flat. Stephen Clarke, WH Smith’s chief executive, expected profits for the year to be “slightly ahead of plan” as a result of the stronger than expected sales performance. He said sales of what the company calls colour therapy books had been “phenomenal” over Christmas. WH Smith first drew attention to strong sales of the books in October , and Clarke said the festive figures suggested the craze remained in full swing. WH Smith had shrugged off the overall decline in high street shoppers because its customers had spent more per visit, he said, with deals on colouring pens a particular success. Christmas card sales also rose as the group’s Funky Pigeon online and high street business increased trade by 25%. The books market as a whole saw its first year of growth last year since 2007. Clarke said keen readers were now mixing physical books with ebooks. “The overall physical books market is much more stable,” Clarke said. The biggest seller over the period was the Ladybird for Grown Ups series including The Ladybird Book of the Hipster and How it Works: The Husband. David Walliams’ Grandpa’s Great Escape was another strong title, although Clarke said there was no blockbuster to match Lynda Bellingham’s autobiography in 2014. Both WH Smith’s divisions performed better than expected, and the high street operation’s sales increase over Christmas was the main surprise. The number of shoppers on Britain’s streets and at shopping centres fell , making Christmas trading tough for other retailers such as Poundland and Argos . Clarke said: “I think the consumer is in a better mood than in recent years, but I’d be cautious with that. High street footfall is still down and the categories we are in are still challenging.” He said WH Smith would continue its strategy of building profits as depending on reliable sales growth at established stores was “bonkers”. The figures were a fillip for the retailer after it was criticised for failing to pass on VAT savings at airports to customers. The government has launched a review of tax rules at airports and Clarke said WH Smith was playing an active role in the process. The company pledged to change prices at its hospital branches after being criticised for charging higher prices .",13
568242,guardian,business,business_economy,Festive sales in 2012 edged up only 03 on a likeforlike basis from December 2011 the latest retail industry figures show,"The troubled UK high street took a further battering in December, when store sales fell once healthier online sales were stripped out – the first Christmas since 2008 that this has happened. In what was described by retail analysts as a flat end to a flat year , industry figures reveal that sales in the key trading month edged up only 0.3% on a like-for-like basis from December 2011, when they had risen 2.2% on the preceding year despite the challenges of the snowy weather. Total sales across food and non-food rose by 1.5%, against a 4.1% rise in December 2011. But in-store sales turned negative and fell once online sales were stripped out, the British Retail Consortium said. Online sales shot up by 17.8% – the fastest rate for a year – as shoppers with smartphones and tablets took advantage of more sophisticated websites and increasingly popular click-and-collect services. The closely scrutinised figures are being published by the industry on Tuesday in the British Retail Consortium-KPMG Retail Sales Monitor for December 2012, based on core data supplied by BRC members, which comprise some 80% of the UK retail sector. So-called Cyber Monday, the first Monday in December, kickstarted the Christmas trading period , and John Lewis, House of Fraser and Next, the first to provide Christmas trading updates, reported a surge in online sales. Helen Dickinson, the incoming director general of the BRC, said: Against the relentlessly tough economic backdrop and low expectations, these results are not a cause for celebration, but not a disaster either. Total growth for December hasn't beaten inflation and is only on a par with December 2010, when severe weather put sales volumes on ice for much of the month. She said online was the standout performer, showing its highest rate of growth this year. Shoppers are increasingly taking advantage of the convenience that online shopping offers at every stage of the customer journey, from comparing prices to reserving and collecting in-store. But despite the sharp growth in internet sales, as a standalone sector, they account for an estimated 10 to 12% of total retail sales, Dickinson pointed out. The timing of Christmas meant that after a sluggish start the final few days leading up to 25 December saw a last-minute sales boost. Footfall was disappointingly low, but when people did make shopping trips they bought a lot in one go. David McCorquodale, head of retail at KMPG, said: A flat end to a flat year is perhaps the best way to describe the Christmas trading for 2012. Despite mild, albeit wet, weather for the whole of the last quarter and an extra full weekend immediately prior to Christmas, the final quarter saw total sales rise only 1.5% on the previous year and like-for-likes rise by only 0.2% – both rises lower than inflation. January will be a tough month for retailers as consumers face up to their credit card bills after Christmas, and it's likely 2013 will bring more of the same challenges. There will be no boom and it is likely more than a",21
618925,guardian,money,business_economy,BA has announced strike dates for March but how does this affect passengers,"I've booked a BA flight during the strike period. What happens now? The strike is set to run for three days from 20 March and four days from 27 March , but could cause disruption for days either side of those periods. The airline has posted new schedules for the strike period on its website . It says it will operate all flights from London City airport, including long-haul services to New York. From Gatwick it plans to operate all long-haul services and about 50% of short haul. From Heathrow it plans to operate a substantial part of its long-haul and short-haul schedule. Customers can search for their flight numbers on the site. BA has also chartered some aircraft from other airlines to transport some of its customers. If you are booked on a flight between London City and New York (JFK) or a long-haul flight to or from London Gatwick the original fare rules will apply, so unless you have a flexible ticket you will not be able to change your plans without incurring a cost. If your flight has been cancelled, you can rebook to travel on another BA flight on the same route up to 355 days in the future, or cancel and get a refund. I have rebooked but now my original flight is going. What can I do? You will be able to rebook on to the original flight, as long as there are still seats available. You will need to call a British Airways office or your travel agent, though – you can't make the change yourself online. If you have already cancelled your ticket you will be treated as a new customer and have to pay the going rate for a ticket. Will my travel insurance offer any cover? The Association of British Insurers says that any policy bought before the dates of the strike were announced will operate as usual. Many policies will pay out if you are delayed due to industrial action, but few will pay out if you now decide to cancel your trip – check the small print to see what cover you have. Aviva, for example, says it will provide compensation for each 12 hours your flight is delayed, and if you decide to abandon your holiday because departure has been delayed for more than 24 hours. Pay outs will cover any travel and unused accommodation costs you have paid before you start your trip and cannot get back from the providers. Now the strike dates have been announced many insurers, including Aviva and Insureandgo, will refuse to offer cover on new policies because the action is a known event . Don't let this put you off considering a policy as it will still cover things like lost baggage and medical expenses. What about compensation from BA? The airline says it is not obliged to pay compensation. Although EU law dictates that passengers would ordinarily be offered compensation of up to 600 if a flight is cancelled, if strike action is the cause of the cancellation an airline can refuse",13
940406,guardian,business,business_economy,George Davies unveils Per Una in 2001,"He claims it's a coincidence, but George Davies's return to the high street bears the hallmarks of a diva. Davies's new retail venture GIVe will fling open its doors on Wednesday, pitching the fashion entrepreneur back into the spotlight on the same day his old adversary, Sir Stuart Rose, chief executive of Marks Spencer, is due to face the City with the retailer's half-year financial results. The men fell out publicly four years ago over Per Una – the brand Davies created for M S – with the designer resigning for maximum effect just as Rose announced the retailer's best sales figures in two years. Davies says there's no agenda this time around: I didn't know [M S had results]. Stuart and I talk, he adds, suggesting cold war has become detente. We have a lot in common on a personal level and in truth, I couldn't do what he does and he probably couldn't do what I do. Like M S, Davies is part of the fabric of the British high street. In each of the last three decades he has created a mega-brand: Next in the 1980s, George at Asda in the 1990s and, most recently, Per Una. Davies's clothing brands are estimated to have achieved sales of 54bn, with GIVe, as the brand signals, marking a fourth stab at spinning high-street gold. It is without doubt a high-risk time to launch a new retail venture – not least one that you have ploughed 20m of your own cash into. Although a spate of rights issues and a bubbling FTSE 100 point to a return to something like normal in the City, the retail sector is still doing cold turkey as consumers are frightened off shopping by the credit crunch. The headlines in the world of retail continue to be dominated by tales of retailer distress, as last year's spate of administrations is replaced by a vogue for company voluntary arrangements (CVAs), a different kind of insolvency that to date has saved groups such as JJB and Focus DIY, and is now on the cards at Blacks Leisure. Recent government statistics showed UK retail sales were flat in August, making the uptick in consumer spending look tentative at best. And Rose, whose 9bn turnover business sees 21m customers pass through its doors each week, is not expected to trumpet a recovery any time soon when he updates the City on second-quarter sales. Many retailers have already said they expect this year's Christmas peak – the final months of the year are known as the golden quarter as many retailers generate the bulk of their profits in this period – to be smaller than in 2008. But Davies, a self-made man who grew up on Merseyside, says he saw a window of opportunity open up back in February. You have just got to strike when you think the time is right. Who knows where the economy is going – it could be like this for quite a while. Davies trusts his instincts. He frequently gets feelings about retail such as I",7
520999,guardian,business,business_economy,HMV is one several highprofile UK high street retailers to have issued recent profit warnings,"UK quoted companies have just limped through their toughest three months since the financial crisis, as the squeeze on household spending, soaring commodity prices and rising inflation have hammered consumer and business spending. So says Ernst Young's latest Profit Warnings Report , in which the accounting group finds the first quarter of 2011 produced 50% more profit warnings than the previous three months. In total, firms made their excuses to investors on 75 occasions, which represented an increase in frequency of almost 40% on the same quarter in 2010. It is the highest number and percentage of companies issuing profit warnings since the first three months of 2009, when the credit crunch began to hit hard and the number of warnings reached 117. Keith McGregor, restructuring partner at Ernst Young, said: Although a third of companies cited last December's cold snap as a factor affecting their trading performance, the snow was a contributing, rather than lead, factor in many of these profit warnings By the end of the quarter, squeezed consumer spending and rising commodity price concerns had moved to the fore. The sectors with the highest number of warnings last quarter were general retailers with 14 and support services with 12, followed by media and software, and computer services, both with seven warnings each. HMV made two profits warnings in the first quarter, before completing its hat-trick by issuing another last week. Dixons warned that government cuts are having a chilling effect on consumers and former Asda boss Andy Bond is predicting two years of high-street misery as the financial crisis finally hits home for consumers. Cable Wireless Worldwide warned of price wars and rising costs. The directories company Yell sounded a similarly downbeat note and Argos warned that even deep discounts were failing to encourage shoppers to spend. A quarter of the 75 companies issuing profit warnings also blamed increasing costs and pricing pressures. E Y says this is the highest percentage since Brent crude peaked at over $140 a barrel in 2008.",15
797087,guardian,business,business_economy,You can see whay Morrisons chief executive Dalton Philips might feel he has to try something different,"Unlike Tesco and Sainsbury's, Morrisons does not operate a loyalty card. It does, however, now have a disloyalty card. The chain is trying to woo rivals' customers with 10%-off discount cards. It's an invitation-only local tactic, Morrisons emphasises, and the maximum saving is capped at 100 (on 1,000 worth of shopping) until the end of this year. So far, 5,000 people have registered for the cards. An eye-catching promotion, certainly. And, after reporting Morrisons' weakest like-for-like quarterly sales numbers for years, you can understand why chief executive Dalton Philips might feel he has to try something different. The trouble is, the tactic risks annoying Morrisons' loyal shoppers. Many, one suspects, will feel that if anyone deserves a 10% saving it's them. It's irritating to think the shopper in the next aisle is bagging a Christmas lunch at a better price just because he or she normally shops at Asda. That's marketing, Morrisons' marketing department might feel. Yes, but loyal shoppers' revenge will be fascinating to watch. In the age of social media, Philip Dorgan, Panmure Gordon's analyst, predicts the law of unintended consequences will operate. He says: We can see why this offer might make sense to the marketing geniuses. However, back in the real world, we think that offering non-Morrisons shoppers discounts, while giving your core shoppers nothing, makes no sense and can only make matters worse. In a viral world, a company cannot quietly go about its business. Customers find out, and quickly. That sounds spot-on.",17
640694,guardian,business,business_economy,Dixons hopes ebooks will offer a new market to the company,"The electricals company Dixons has reported better than expected Christmas trading and said it was now confident it could repay a make-or-break 160m bond later this year. John Browett, chief executive of Dixons Retail, said the company's finances had been bolstered by bumper demand for tablet computers and ebook readers. This was an important trading period for us to get through, and we are satisfied by the results that we have got the cash and banking facilities to repay these bonds. Like-for-like sales at UK stores were still down 7% in the 12 weeks to 7 January, but the retailer said profit margins had improved as growing numbers of customers turned to its IT support service, Knowhow, for help. Group underlying sales finished down 5%, as a strong performance by its Nordic operation was cancelled out by problems in the eurozone, with sales down sharply at its UniEuro chain, in Italy, and in Kotsovolos, in Greece. The shares closed up more than 10% at 10.94p. Philip Dorgan, analyst at Panmure Gordon, said the performance pointed to light at the end of the tunnel for Dixons. The most important trading period of the year is over and with other retailers dropping like flies, these numbers have to be mildly encouraging. We think that it can repay its bonds this year, helped by planned lower capital expenditure and cost savings. But internet retailers such as Amazon, and the supermarkets, remained a real threat to Dixons, Dorgan said. If trading deteriorated and the retailer was unable to generate sufficient cash to repay the bond, falling due in November, it could be forced to sell the company's crown jewels, the successful Scandinavian chain Elkj p. The electronics market has been one of the hardest hit by the downturn in consumer spending, with demand for TVs and games consoles falling by as much as 20%. That, coupled with cut-throat competition from the internet and supermarkets, is why the US group Best Buy recently shut its fledgling UK chain, while the French group Kesa in effect paid a bidder to take loss-making British chain Comet off its hands. Browett has spent the last four years refurbishing Dixons' stores and improving customer service, and says shoppers are increasingly looking for advice before they make big purchases like music systems. Consumer confidence remained fragile in many of its markets, he said, but shoppers were willing to spend on exciting gadgets; Dixons' UK stores were selling a Kindle every three seconds in the fortnight before Christmas, while sales of tablet computers were up nearly 200%. Browett also reported strength at the top end of the market as shoppers went for high-end 3D and internet-connected TVs as well as Sonos wireless HiFi systems. Dixons said that despite continued turbulence in the eurozone it was committed to keeping operations in Italy and Greece, where its Kotsovolos chain was the leader with a 30% market share. Greece is a good market for us, said Browett, who said laptop sales had strengthened during the period. Computing has grown all the way through because people use",11
