item_id,source,topic_raw,category,caption,article_lead,caption_len_tokens
715189,guardian,football,sport,Carlos Tevez said Real Madrid had made an offer for him before he opted to join Manchester City,"Carlos Tevez has revealed that he rejected the chance to join his former Manchester United team-mate Cristiano Ronaldo at Real Madrid. The Argentina striker also confirmed that Chelsea and Liverpool had made inquiries about signing him. Instead Tevez opted for a move to Manchester City after his extended loan deal at United ended, signing a lucrative five-year deal at Eastlands. Real made an offer but there was no agreement, Tevez told the Nation newspaper during a promotional visit to Abu Dhabi with his new club. There were talks about deals and agreements but in the end it was only City. They showed lots of interest in me and are intent on growing and signing big players. I am sad to leave United but I am excited to join City. I'm thinking about the future and I will grow with this club.",18
562964,guardian,music,entertainment_culture,The rules for Triple J s 2015 Hottest 100 have been clarified after a campaign last year to have Taylor Swift s Shake It Off derailed the poll,"Ready your picks: voting in Triple J’s Hottest 100 is under way, with the results of the 2015 poll to be announced on air on Australia Day. The rules have been clarified after a campaign to include Taylor Swift’s Shake it Off, started by BuzzFeed Australia and enthusiastically jumped upon by Swifties and brands, derailed last year’s poll. Related: Taylor Swift fans have spoken – but will Triple J's Hottest 100 listen? Shake it Off was not included in Triple J’s list of 2,000-plus songs played on air in 2014, from which voters were able to choose 10, but BuzzFeed urged fans to cast special votes for it en masse with the hashtag #Tay4Hottest100. Last year’s rules specified that songs that have benefited from a commercial campaign could be disqualified: “Triple J reserves the right to remove artists from the list who have benefited from competitions or commercial campaigns that incentivise fans to vote for them.” Though there was some confusion over whether this applied to BuzzFeed’s initial article, KFC’s endorsement of Shake it Off on Facebook seemed to be the final straw, and on Australia Day Triple J l aunched a website parodying BuzzFeed that listed its reasons for excluding Shake it Off from the countdown. The ABC declined to release documents concerning the reasons for the decision. This year’s voting guidelines specify that 10 songs can be chosen from the list provided by Triple J, or entered in by voters. All songs – including covers, remixes and live recordings – that were officially released for the first time between 1 December 2014 and 30 November 2015 are eligible, and only votes for eligible songs will be counted. But separate to the “eligiblity check list” detailed on the site are points urging voters to “play fair”. “Don’t troll the poll. Votes made as part of a competition that promotes a song or artist, or a campaign that undermines the Hottest 100, may be disqualified or ignored. “We want genuine votes, from genuine listeners. If we feel something’s preventing that from happening, we’ll look into it for you and take appropriate action.” Related: ​Is Triple J’s hottest 100 getting more mainstream? The competition, a staple of Australia Day celebrations, has been criticised in the past for the lack of representation of women, with only four of the 22 winning songs having included female artists (either solo, or as part of a group) since the poll began in 1989. This were Zombie by the Cranberries, written and sung by Dolores O’Riordan, in 1994; Spiderbait’s Buy Me A Pony in 1996; Angus and Julia Stone’s Big Jet Plane in 2010; and Gotye featuring Kimbra on Somebody That I Used To Know in 2011. A solo female artist has never won the competition. Patrick Avenell, a Hottest 100 enthusiast, has dissected the upcoming countdown and predicted that Lean On, by Major Lazer, DJ Snake and M , will win the competition. Last month Lean On was named by Spotify as its most-streamed track of all time. Voting in the poll is open until midnight AEDT",28
726336,guardian,world,politics_government,Protesters at Stellenbosch Increasingly militant students complain that South Africa s universities remain racist,"After months of turmoil at South African universities, student protesters have won the right to be taught in English at Stellenbosch University, the intellectual home of Afrikaners during apartheid. It was the latest victory for increasingly militant students who complain that the country’s universities remain racist 21 years after the first democratic elections brought Nelson Mandela to power. Students at Stellenbosch, about 30 miles east of Cape Town, protested that Afrikaans was the language of oppression and its use as the teaching medium disadvantaged black people. “Since English is the common language in South Africa, all learning at Stellenbosch University will be facilitated in English,” the rector’s management team said in a statement. It added that the university “remains committed to the further development of Afrikaans” as an academic language. The student pressure group Open Stellenbosch, which led the protests, welcomed the statement. “The radical change from [using] Afrikaans as the primary tool for oppression and exclusion, to adopting a language shared by all as the official language, is a significant victory in this struggle for access to education,” the movement said in a statement. “We remember those who died for this to become possible in the long years of struggle against apartheid. In particular, we remember the students of 1976.” In that year, black high school pupils in Soweto rebelled against attempts to introduce Afrikaans as the medium of instruction, an uprising seen as a major turning point in the fight against apartheid. The Stellenbosch victory comes hard on the heels of two other student triumphs this year. At the University of Cape Town, protesters forced the removal from the campus of a statue of British colonialist Cecil Rhodes, protesting that it was a symbol of white oppression and continuing racism. Last month, nationwide demonstrations forced the government to scrap plans for a university fee increase next year, which would have hit poor black students particularly hard.",14
1657380,bbc,arts_culture,entertainment_culture,US President Barack Obama First Lady Michelle Obama VicePresident Joe Biden and Jill Biden observe a moment of silence on the South Lawn of the White House,"word word The US has remembered the victims of the 9/11 attacks in a series of memorials marking the 12th anniversary. The 11 September 2001 attacks killed almost 3,000 people in New York, the Washington DC area and Pennsylvania. In New York, families of the victims read the names of each person who died at the World Trade Center. President Barack Obama honoured the dead at a memorial ceremony outside the Pentagon. ""We pray for the memory of all those taken from us... Our hearts still ache for the futures snatched away, the lives that might have been,"" he said. The attacks led to a long war in Afghanistan and created an expansion of government surveillance powers that have recently been the subject of intense debate. 'Gone but not forgotten' A separate memorial service was held outside Shanksville, Pennsylvania, honouring the passengers and crew of United Flight 93. They struggled with the hijackers of the plane, preventing it from hitting its intended target, believed to be the White House or the US Capitol building. All 33 passengers and seven crew members on the flight were killed after the plane crashed into a field about 75 miles (120km) south-east of Pittsburgh. ""No matter how many years pass, this time comes around each year, and it's always the same,"" Karen Hinson, who lost her brother, Michael Wittenstein, in New York, told the Associated Press news agency. His body was never found. More than 1,000 people gathered on Wednesday at the National September 11 memorial plaza in New York City to read the names of all those killed in the 2001 and 1993 attacks on the building. Bagpipes and a youth choir began the proceedings, held around two reflecting pools that stand in the footprint of the destroyed towers. ""To my nephew Michael Joseph Mullin, we miss you and think of you every single day,"" said one of the 250 people chosen to read names, many of them family members of the victims. ""You're gone but not forgotten,"" another woman said of her lost cousin. The reading was paused for several moments of silence, including 8:46 local time (12:46 GMT), when the first plane hit the North Tower; when the second plane hit the South Tower; when each building fell; and when the third and fourth planes hit the Pentagon and the field outside Shanksville. A number of other cities held memorial services on Wednesday. Builders are meanwhile putting the finishing touches to the new World Trade Center tower and a museum dedicated to the attacks. One World Trade Center is now the tallest building in the Western hemisphere, its spire reaching to 1,776ft (541m), a symbolic number alluding to the year of the US Declaration of Independence. On Tuesday, a groundbreaking ceremony was held for what will be a visitor centre on the site of the Flight 93 national memorial park. The building, expected to open in late 2015, will be broken in two where the plane flew overhead. Visitors have already left 35,000 tributes at the site. Osama Bin Laden and al-Qaeda claimed",27
1576827,bbc,arts_culture,entertainment_culture,Sultan Hassanal Bolkiah is currently on a state visit to Singapore,"Brunei has postponed the introduction of tough Islamic criminal punishments that were due to begin on Tuesday. Brunei said in October that it would introduce Sharia punishments including death by stoning for adulterers and the severing of limbs for theft. Assistant Director of the Islamic Legal Unit Jauyah Zaini said the delay was ""due to unavoidable circumstances"". No new date was given but an official told local media that the law would begin ""in the very near future"". Brunei already adheres to a stronger form of Islamic law than neighbouring Malaysia and Indonesia, banning the sale and consumption of alcohol. When he announced the move last year Sultan Hassanal Bolkiah, 67, who is one of the world's wealthiest men, called the code ""a part of the great history of our nation"". The sultan said the new code would not change his country's policies and officials have said in the past judges would be given discretion in sentencing. Brunei's civil courts are based on British law, a leftover from the sultanate's days as a British protectorate. Its Sharia courts were previously limited to family matters like marriage and inheritance. The United Nations has expressed ""deep concern"" about the planned change. ""Under international law, stoning people to death constitutes torture or other cruel, inhuman or degrading treatment or punishment and is thus clearly prohibited,"" spokesman for the Office of the UN High Commissioner for Human Rights Rupert Colville told a news conference in early April. ""We urge the government to delay the entry into force of the revised penal code and to conduct a comprehensive review ensuring its compliance with international human rights standards."" Mr Colville added that the revised penal code ""may encourage further violence and discrimination against women"" due to ""deeply entrenched"" stereotypes.",11
1106096,guardian,books,entertainment_culture,Torrid Erotic Art 1979,"The first comics show in Britain was organised by the National Union of Teachers in 1954 as a way of scaring people off them. It was a bit of a failure – funnily enough, the exposure to titles such as Tales from the Crypt with their horrifying, sexy covers did not quite have the desired effect. It was meant to alarm and horrify opinion formers and parents, said Paul Gravett. But they took the comics to schools and kids went 'wow' and it probably boosted sales. Sixty years later the British Library is staging the UK's biggest comic book exhibition , curated by Gravett and John Harris Dunning. This time the message is positive, singing the praises of comics as a legitimate art form which addresses serious issues as well as being entertainment. Gravett said: Part of the challenge is to get across to people that comics aren't just for kids. We love kids and we want kids to read comics but we don't want them just to be for kids. So Dennis the Menace being unspeakably mean to Walter the Softie is in the show; as are comics which address more meaty issues around sex, sexuality, violence, race and drugs. The politics section includes comic strips by the Guardian's Steve Bell and one-off comics such as Edward's Heave from 1973, showing on its cover a worse for wear Edward Heath after he's vomited at the reader through a ship's porthole. Then there is a strip from 1977, called It Don't Come Easy, showing all the unromantic legal precautions two young men had to go through just to get into bed – over 21? Not in armed forces? Or merchant navy? Curtains closed? And so on. There is also plenty of sex in the show, although curators have made it easily avoidable for sensitive adults or parents worried about their children. Much of the material in the Let's Talk About Sex section was created by women, although not included in that category is the top shelf comic Torrid (1979 to 1986). It came from the pen of Robin Ray: by day the head of an advertising agency, by night Erich van G tha, writer and artist of lusty hardcore erotica. Torrid Erotic Art, 1979. Photograph: Erich von G tha/Robin Ray Dunning said some of the material was challenging but praised the library for not flinching. There's not been a single instance when the British Library has asked us to tone it down or pull back. They have been absolutely amazing. Around 80% of the material comes from the British Library's vast archives, although there have been some interesting loans from comic book fans – a ventriloquist dummy of Ally Sloper, a Victorian creation who was one of the earliest comic strip characters, for example. Gravett himself has loaned his largely unused Andy Capp talc dispenser. Andy Capp talc dispenser, 1970s. Photograph: Private collection Superheroes are there, with a focus on the importance of British talent to what some perceive as a very American genre. And there is plenty to surprise. Who knew,",4
920180,guardian,media,science_technology,BBC Online cuts have been in the pipeline since last summer,"The BBC today confirmed that 360 staff in the corporation's online operation are to lose their jobs as the department's budget is cut by 25% to 103m by 2013. BBC Online cuts have been in the pipeline since last summer, but come as the corporation gears up for far more sweeping job losses across the organisation in order to meet savings targets imposed following the licence fee deal negotiated with the government in October. In July last year the BBC Trust approved the cuts following a strategic review of BBC Online, along with further cutbacks in the corporation's web output including scrapping half the corporation's websites. Management said the job cuts break down across the corporation and only a small number relate to currently vacant positions. Of 360 posts to be cut, 120 are from Future Media Technology, up to 90 from BBC Vision, up to 39 from Audio Music, 17 from Children's, 24 from Sport and 70 in journalism from national news and non-news posts on regional news sites. Outlining its plans today, the BBC said it will meet with commercial rivals twice a year to clarify its online plans, increase links to external sites to generate 22m referrals within three years and will halve the number of top level domains it operates. The corporation also outlined five editorial priorities for BBC Online and clarified its remit. The BBC aims to meet all these objectives, and make 360 posts redundant, by 2013. The restructured BBC Online department will consist of 10 products including News, iPlayer, CBeebies and Search. Editorial will be refined, with fewer News blogs, and local sites will be stripped of non-news content. Blast, Switch and h2g2 are among the sites to be ditched. Other closures will include the standalone websites for the BBC Radio 5 Live 606 phone-in show and 1Xtra, 5 Live Sports Extra, 6 Music and Radio 7 digital stations. In all, the BBC is pledging to close half of its 400 top level domains – with 180 to be gone ahead of schedule later this year. In the initial review, the trust heavily criticised the lack of editorial oversight in BBC Online. Roly Keating, director of BBC archive content, has now been given responsibility for the department's editorial strategy. The BBC director general, Mark Thompson, said the corporation's vast portfolio of sites means we sometimes fall short of expectation . A refocusing on our editorial priorities, a commitment to the highest quality standards and a more streamlined and collegiate way of working will help us transform BBC Online for the future, Thompson added. The whole question about what a more mature online market means for the BBC's online position has changed, he said. Our website has grown organically across the organisation which led to a lot of creativity, but that grew like Topsy. So recognising that the web has changed what really matters most to us is a coherent strategy for the website in itself. Erik Huggers, outgoing director of BBC Future Media Technology , described a new technical infrastructure for BBC Online that would",11
545257,guardian,music,entertainment_culture,Lucy Rose at Latitude festival 2012,Paul Weller at Latitude festival 2012 Photograph: Annabel Staff/Getty Images Alex Ebert of Edward Sharpe and the Magnetic Zeros at Latitude festival 2012 Photograph: Andy Sheppard/Getty Images Brittany Howard of Alabama Shakes at Latitude festival 2012 Photograph: Annabel Staff/Getty Images King Charles at Latitude festival 2012 Photograph: Annabel Staff/Getty Images Lucy Rose at Latitude festival 2012 Photograph: Andy Sheppard/Getty Images Natasha Khan of Bat for Lashes at Latitude festival 2012 Photograph: Annabel Staff/Getty Images,6
856617,guardian,uk,politics_government,Murdered RUC officer Superintendent Bob Buchanan,"A man accused of being a British agent operating inside the IRA known as Stakeknife may give evidence to a public tribunal in Dublin investigating alleged collusion between the provisionals and members of the Garda Siochana. During evidence on Friday at the Smithwick tribunal, counsel for Freddie Scappaticci – accused of being the former head of the IRA's spy-catching team and an agent for Britain – indicated his client might give evidence. As his lawyer, Martin O'Rourke, applied for a second counsel for Scappaticci, the judge heading the tribunal asked about his client's willingness to co-operate with the inquiry. When the tribunal chairman, Judge Peter Smithwick, asked if Scappaticci would make a statement to the inquiry or turn up to give evidence, O'Rourke replied: That is being given active consideration by my client. The presence of Scappaticci at the tribunal would enable lawyers for the families of two police officers the IRA murdered in 1989 to quiz him about his alleged role as the provisionals' spy hunter and claims he was at the same time one of the British state's most important agents inside the republican terror group. The Belfast republican has always denied he was the agent known as Stakeknife, even though several former IRA members and former members of the army's force research unit have claimed he was working inside the provisionals for the British state. His atttendance would also allow the families' legal team to question him over his role in the IRA at the time of the double murder and his dealings with other senior provisionals, some of whom were also and remain prominent members of Sinn F in. The Smithwick tribunal was established to investigate claims that a Garda mole set up Chief Superintendent Harry Breen and Superintendent Bob Buchanan after they left a police station in the Irish Republic. The suggestion that Scappaticci might attend came on the third day of evidence to the tribunal from Newry man Kevin Fulton, a former British agent who admits he infiltrated the IRA. He repeated claims that Scappaticci was a British agent in the IRA known by the code name Stakeknife. At the time of Breen and Buchanan's killing, Fulton claims Scappaticci was aware of the plot to ambush and kill the two senior Royal Ulster Constabulary officers on the border. The tribunal was told of an IRA death threat sent to Fulton's address in Newry in February 2001. You have been sentenced by court martial in your absence. You are charged. General order no 5 part 5, general order no 11, on both charges you were found guilty. The penalty for both charges is death. Sentence to be carried out at our convenience. The letter was signed P O'Neill, Oglaigh na hEireann . When asked why he had travelled from the UK to give evidence to the tribunal, Fulton said: I started something and I had to finish it. When asked what the IRA would think about what he was doing in giving evidence, Fulton said: It's treachery. They would kill me. He denied he was lying about",6
680385,guardian,us-news,politics_government,Zachary Hammond s family has settled a wrongful death lawsuit for 215m,"The family of a 19-year-old man who was fatally shot by a South Carolina police officer last year has settled a wrongful death lawsuit against the city for $2.15m. “The last eight months have been the hardest and most trying times in our lives, and the settlement reached today is bittersweet,” said Zachary Hammond’s mother, Angie, at a press conference. “It will not bring Zach back, but it will bring change.” Related: US police act against federal guidelines with shootings into moving cars Zachary Hammond was shot and killed byLieutenant Mark Tiller of Seneca police on 26 July in the parking lot of a Hardee’s restaurant during an attempted drug sting. Hammond was unarmed, but authorities said he was attempting to use his vehicle as a weapon when he began to drive away from approaching officers. The settlement, nearly 10 times higher than a figure offered last week by city leaders, comes as a federal investigation continues into the officer’s actions. State prosecutors have said they won’t pursue charges of their own. The settlement doesn’t admit fault on the part of the city, the police chief or Tiller, who was cleared of any criminal wrongdoing in October. According to the family’s wrongful death lawsuit, filed last year, Tiller threatened to blow Hammond’s head off before shooting him and another officer gave the dead teen’s body a high-five. The department vehemently denied these claims. Dashcam video of the shooting shows Tiller yelling at Hammond to put up his hands and stop his car, but he instead drives away before being fatally shot. In the video, the officer grabs the left front fender of the gray sedan as the car keeps moving away in the parking lot. The officer shoots as the car drives by. Citing a private autopsy, Hammond’s family argued that the locations he was struck suggest Tiller shot Hammond from behind. The car then moves out of view of the camera, but the audio picks up the sounds of crying, and an officer telling someone to again put their hands up. Tiller has previously said through his attorney that he thought Hammond was threatening to run him over and fired to protect himself. State solicitor Chrissy Adams said in October that Tiller’s actions didn’t meet the standard for criminal prosecution at the state level, noting that the officer was forced to decide in less than three seconds whether to fire his gun and that evidence supports his position. The city’s delay in releasing the dash camera footage of the shooting spurred a bill currently being considered by the state senate that would require the expedited release of future video, barring a judge’s order to hold it. The city had offered a $250,000 settlement last week. A federal grand jury continues to hear evidence in the case, according to the Hammond family’s attorney on Wednesday.",12
586572,guardian,sport,sport,Olympic champion Greg Rutherford has added 16 centimetres to the British record in San Diego,"Greg Rutherford has set a new British long jump record of 8.51 metres in Chula Vista, San Diego. The Olympic champion, who had equalled Chris Tomlinson's record at 8.35m in May 2012 , before the London Games, smashed that with a personal best on Thursday. Rutherford won gold at the 2012 Olympics with a winning distance of 8.31m. Following his record-breaking leap, Rutherford said on Twitter: I'm shaking. I can't believe how amazing today has been. Absolutely buzzing #8.51. Wow my body is feeling it now. Thanks for all the amazing messages. I've waited a long time for this. More to come #851 British Record. It's 10pm in San Diego and 6am in the UK. If you're just waking up I am now the British record holder after jumping 8.51 today in San Diego.",15
1575544,bbc,arts_culture,entertainment_culture,Mrs Root says she has been driven to breaking point by the song a number one in 1953,"A woman has endured three years of sleepless nights because an illness means she hears the same novelty pop song playing repeatedly. Susan Root, 63, has a form of tinnitus and constantly hears the 1950s hit How Much is that Doggie in the Window? Mrs Root, of Coggeshall, Essex, said she had been driven to breaking point by the song, a number one in 1953. ""My mum said I used to like it when I was a little girl. I don't like it anymore,"" she said. Mrs Root, a school cleaner, said he had suffered hearing problems since she was a girl. I was at work and I thought 'where's that coming from? Susan Root But over the last three years, she has been plagued by a from of tinnitus called musical hallucination. 'Driving me mental' As well as buzzing sounds and other ""horrible"" noises, Mrs Root hears snatches of other songs. They include God Save The Queen, Auld Lang Syne and Happy Birthday. But it is How Much is That Doggie in the Window?, a hit for Lita Roza, that plagues her the most. The song is a favourite of Baroness Thatcher, who chose it when she appeared on Desert Island Discs. ""It's driving me mental,"" said Mrs Root. ""It started three years ago. I was at work and I thought 'where's that coming from?' ""It kept repeating, repeating. It frightened me."" Carols and hymns Her tinnitus makes it hard to hear what her husband, retired lorry driver Graham, is saying and also keeps her awake at night. She said she had had two ear operations and had been to a number of doctors and therapists but had found no cure. A spokeswoman for the British Tinnitus Association: ""Tinnitus is the perception of any sound for which there is no external sound. ""It affects about 10% of the population. Usually it's a buzzing, ringing whistling or whooshing but in a minority of people it can be music of snatches of song. ""Quite often, it's a popular song that people have known from childhood - a carol or a hymn, maybe. Sometimes it's even snatches of arias. ""It can be very distressing."" She said tinnitus was quite often caused by hearing loss, but stress, anxiety and exposure to loud noise could also play a part. Treatments include the use of hearing aids, relaxation, counselling and background sounds.",18
1609496,bbc,arts_culture,entertainment_culture,The announcement was welcomed by the authorities in Leicester,"Distant relatives of King Richard III have lost their High Court battle over where his remains should be reburied. His remains were found in a Leicester car park in 2012 and the city's cathedral was lined up for his tomb, but some wanted him reburied in York. But a group claiming descent from the king's wider family were granted a judicial review, arguing more views should have been taken into account. Judges at the High Court said there was ""no duty to consult"". In the ruling , they added: ""There was no public law grounds for the court to interfere."" 'Dignity and honour' Killed at the Battle of Bosworth in 1485, Richard III was buried in a Leicester church but the building was lost to later development. Authorities in Leicester said they were delighted at the decision and they looked forward to reinterring the body with ""dignity and honour"". 22 August 1485: King Richard III is killed at the Battle of Bosworth September 2012: University of Leicester applies for an exhumation licence. The same month, two bodies are excavated 12 September 2012: Experts announce one of the bodies could be Richard but further tests are needed 4 February 2013: The university declares it is the body of the former king and begins arrangements for the reinterment in the cathedral 3 May 2013: Plantagenet Alliance issues judicial review proceedings August 2013: Court grants the right for the review 27 November 2013: Judicial review is adjourned when Leicester City Council agrees to a public consultation. It later changes its mind 13 March 2014: Two-day hearing for judicial review at the High Court in London 23 May 2014: Judicial review dismisses challenge In pictures: Who was the real Richard III? Discover more about the last Plantagenet king The group which brought the challenge, the Plantagenet Alliance, claimed York was a more suitable location for Richard's remains as he had spent his childhood and much of his adult life in the North. In the court case, they had argued the unique nature of the discovery meant more consultation should have taken place. Lady Justice Hallett, sitting with Mr Justice Ouseley and Mr Justice Haddon-Cave, ruled there were no public law grounds for interfering with the plans for reburial at Leicester Cathedral. 'Exhaustively debated' The three judges said in a joint ruling: ""Since Richard III's exhumation on 5 September 2012, passions have been roused and much ink has been spilt. ""Issues relating to his life and death and place of reinterment have been exhaustively examined and debated. ""The Very Reverend David Monteith, the Dean of Leicester Cathedral, has explained the considerable efforts and expenditure invested by the cathedral in order to create a lasting burial place 'as befits an anointed King'. ""We agree that it is time for Richard III to be given a dignified reburial, and finally laid to rest."" Stiff drink The reinterment ceremony has been scheduled for spring 2015 and a new design for the tomb is expected to be revealed in ""three or four weeks"". Mr Monteith said: ""It's wonderful. We are a",9
1665301,bbc,arts_culture,entertainment_culture,Olympic champion Bradley Wiggins is one of the major attractions during the Tour of Britain,"Thousands of people lined streets in Nottingham for stage 2 of the Tour of Britain cycling race. About 100 riders, including Tour de France winner Bradley Wiggins, set out from the castle and moved through the Old Market Square and Wollaton Park. The race stage then started at Trowell Road, near the M1, before climbing into Derbyshire and the Peak District. Australia's Leigh Howard outsprinted Mark Cavendish to win the stage as it ended in Cheshire. Wiggins, who has also won four Olympic gold medals, and Cavendish, the reigning world road race champion and BBC Sports Personality of the Year, began the tour in East Anglia on Sunday. Stage 1 - Ipswich to Norfolk Showground, 9 September Stage 2 - Nottingham to Knowsley, 10 Sept Stage 3 - Jedburgh to Dumfries, 11 Sept Stage 4 - Carlisle to Blackpool, 12 Sept Stage 5 - Stoke, 13 Sept Stage 6 - Welshpool to Caerphilly, 14 Sept Stage 7 - Barnstaple to Dartmouth, 15 Sept Stage 8 - Reigate to Guildford, 16 Sept 2012-09-10T13:17:20+00:00 2012-09-10T13:17:20+00:00 Nottingham welcomes Tour of Britain The final part of the stage near Norwich saw a large crash which slightly injured Cavendish. It is the first time in seven years the event has travelled through Nottingham. Wiggins described the thousands of fans who turned out in Nottingham as ""fantastic"". He said: ""We've been here [Nottingham] a few times and the crowds have always been good so I expected nothing less."" City council leader and keen cyclist Jon Collins, who is riding with the competitors through the city, said it was a ""fantastic occasion"". He added: ""The opportunity to be here at the start of the stage of the Tour of Britain is something not to be missed. ""With Bradley Wiggins and Mark Cavendish here, it is, for anybody interested in cycling, a really incredible event."" Road closures caused some disruption to bus and tram services in Nottingham until about 10:45 BST. Boy van Poppel, of the Netherlands, took the leader's jersey in the race with Howard second on the same time. The riders head into stage 3, from Jedburgh to Dumfries, on Tuesday. Monday's stage went through Ilkeston and Little Eaton before dropping down to Amber Valley. It then climbed to the village of Turnditch, moving into the Peak District National Park parallel to the Tissington Trail. Riders descended close to the River Dove before another climb to Alstonefield that took the race into Staffordshire. The stage ended at Knowsley Safari Park in Merseyside.",15
1659655,bbc,law_crime,world_society,James Smith was convicted of attempting to murder a neighbour,"A man found guilty of attempting to murder a neighbour in Inverness has been jailed for eight years. James Smith, 63, of Inverness, fired a shotgun at a window where one of his neighbours was standing on 22 August. Armed police responded to the incident in Inverness's Hilton area. Smith's actions also led to pupils at Cauldeen and Hilton primaries and Inverness Royal Academy being kept indoors for their own safety while police searched for him. He was jailed at the High Court in Glasgow. Smith had earlier been found guilty by a jury at the High Court in Edinburgh of attempting to murder a neighbour. He was also convicted of culpably and recklessly discharging a gun from inside a property in Mackay Road, Inverness. Sentencing welcomed Smith was also found guilty of damaging a window and a wall, placing others in a state of fear and alarm and of having a shotgun without a licence. Police Scotland has welcomed his sentencing. Ch Supt Julian Innes said: ""The incident in Hilton was fast moving with information coming to us from a number of different sources. ""The response from the police was immediate and appropriate in terms of ensuring the safety of individuals and of the wider community. ""We understand that it is always an anxious time for any community when armed officers are deployed so openly in a built-up area. ""The use of armed police officers is not a decision we ever make lightly, but they are a vital response in some incidents to minimise risks to the public."" The senior officer thanked residents of Hilton for their ""patience, cooperation and assistance"" at the time of the incident.",10
780651,guardian,world,politics_government,Authorities move from building to building to secure the campus,"A victim is taken to the emergency room at Mercy Medical Center in Roseburg, Oregon. Photograph: Aaron Yost/Rex Shutterstock A bullet casing is marked at the scene of the shootings. Photograph: Michael Sullivan/AP Police search students as they leave Umpqua Community College. Photograph: Mike Sullivan/AP Jessica Vazquez, left, hugs her aunt Leticia Acaraz as they wait for information about Acaraz’s daughter. Photograph: Ryan Kang/AP Students, staff and faculty are evacuated from Umpqua Community College Photograph: Rex Shutterstock President Barack Obama gives a press conference in response to the shootings. Photograph: Kevin Dietsch/EPA Umpqua Community College interim president Rita Cavin speaks to the media. Photograph: Steve Dipaola/Reuters Armed officers respond to the shootings. Photograph: Michael Sullivan/AP Police search students outside the college. Photograph: Mike Sullivan/AP Two women wait outside Umpqua Community College campus. Photograph: Ryan Kang/AP Authorities move from building to building to secure the campus. Photograph: Michael Sullivan/AP Hannah Miles, right, sits with her sister Hailey after being reunited with her family. Photograph: Andy Nelson/AP Douglas county sheriff John Hanlin addresses the media. Photograph: Jeff Barnard/AP",10
1112183,guardian,money,business_economy,Haringey council has stepped in to help ensure residents avoid falling into spirals of everincreasing debt,"A London council has banned access to payday loan companies' websites from its entire IT network in a bid to protect residents from the pitfalls of excessive interest rates . The move by Haringey council means users of around 3,700 computers in libraries, community centres and other council buildings will not be able to load the websites of the biggest 50 payday loan firms in the UK. The council said it would help ensure residents avoid falling into spirals of ever-increasing debt . Councillor Joe Goldberg, the cabinet member for finance, said the council wanted to make it very difficult [for payday loan firms] to do business in our borough . He said: The biggest players are online and they are offering loans very quickly which, when people turn to payday lenders, is generally what they want. It didn't make sense that in the places where we were offering advice and help to residents, we had computers where they could access payday loans. Goldberg said the council wanted to encourage residents to use the Haringey, Islington and City Credit Union instead of going to lenders that charge interest rates often in excess of 4,000% APR. In 2012, the council made 750,000 of loans available to the union, which it said could be passed on to up to 1,500 residents. As in many areas, Haringey's high streets have seen a boom in payday loan shops in recent years, however Goldberg said the council did not have the powers it needed to fight their proliferation. I'm really worried that they are crowding out other businesses, he said. We should have the power to shape our high street. Goldberg said the council had written to London mayor, Boris Johnson, calling for a ban on payday loan advertising on Transport for London's network, but had been told that this was not going to be implemented. The controversy around payday loan companies has been gathering pace as debt charities and other consumer groups report growing numbers of people struggling with high-cost debt. Although advertised as short-term borrowing, costs very quickly add up if a borrower extends a loan or misses a payment. Several universities have announced bans on payday loan advertising on campus, while football clubs Millwall, Bolton and Sheffield Wednesday have all rejected sponsorship deals with payday lenders. On Thursday, the Office of Fair Trading is expected to refer the sector to the Competition Commission having found widespread evidence of irresponsible lending in a year-long review of the market , and on Monday lenders will attend a summit with MPs and consumer groups .",16
